Time,HeartRate,steps,force
2024-10-28 15:36:00,76,0,581
2024-10-28 15:37:00,81,53,1386
2024-10-28 15:38:00,88,0,564
2024-10-28 15:39:00,75,0,692
2024-10-28 15:40:00,80,8,578
2024-10-28 15:41:00,72,62,1369
2024-10-28 15:42:00,80,0,868
2024-10-28 15:43:00,78,50,416
2024-10-28 15:44:00,83,55,0
2024-10-28 15:45:00,80,5,790
2024-10-28 15:46:00,88,0,859
2024-10-28 15:47:00,81,0,698
2024-10-28 15:48:00,86,0,1241
2024-10-28 15:49:00,84,2,688
2024-10-28 15:50:00,80,19,0
2024-10-28 15:51:00,83,17,405
2024-10-28 15:52:00,78,0,970
2024-10-28 15:53:00,71,11,749
2024-10-28 15:54:00,79,54,0
2024-10-28 15:55:00,79,0,890
2024-10-28 15:56:00,77,2,445
2024-10-28 15:57:00,81,4,416
2024-10-28 15:58:00,72,0,250
2024-10-28 15:59:00,79,0,1010
2024-10-28 16:00:00,82,0,476
2024-10-28 16:01:00,77,0,559
2024-10-28 16:02:00,76,29,656
2024-10-28 16:03:00,86,0,295
2024-10-28 16:04:00,75,54,392
2024-10-28 16:05:00,90,0,639
2024-10-28 16:06:00,83,10,1138
2024-10-28 16:07:00,83,0,773
2024-10-28 16:08:00,70,0,230
2024-10-28 16:09:00,84,0,1100
2024-10-28 16:10:00,89,11,1276
2024-10-28 16:11:00,75,0,642
2024-10-28 16:12:00,84,16,1175
2024-10-28 16:13:00,72,3,0
2024-10-28 16:14:00,72,36,244
2024-10-28 16:15:00,77,0,0
2024-10-28 16:16:00,85,19,533
2024-10-28 16:17:00,87,0,1087
2024-10-28 16:18:00,75,10,744
2024-10-28 16:19:00,82,3,386
2024-10-28 16:20:00,75,25,651
2024-10-28 16:21:00,81,0,352
2024-10-28 16:22:00,81,12,1360
2024-10-28 16:23:00,73,0,503
2024-10-28 16:24:00,82,0,572
2024-10-28 16:25:00,76,18,1321
2024-10-28 16:26:00,76,0,1262
2024-10-28 16:27:00,80,4,357
2024-10-28 16:28:00,69,3,1194
2024-10-28 16:29:00,80,19,564
2024-10-28 16:30:00,79,9,250
2024-10-28 16:31:00,82,13,410
2024-10-28 16:32:00,77,18,711
2024-10-28 16:33:00,79,57,643
2024-10-28 16:34:00,79,6,267
2024-10-28 16:35:00,79,3,0
2024-10-28 16:36:00,85,17,606
2024-10-28 16:37:00,83,0,0
2024-10-28 16:38:00,76,19,770
2024-10-28 16:39:00,88,0,709
2024-10-28 16:40:00,74,61,562
2024-10-28 16:41:00,74,0,1040
2024-10-28 16:42:00,83,0,510
2024-10-28 16:43:00,83,13,402
2024-10-28 16:44:00,85,5,362
2024-10-28 16:45:00,78,28,0
2024-10-28 16:46:00,89,1,526
2024-10-28 16:47:00,76,41,721
2024-10-28 16:48:00,92,0,381
2024-10-28 16:49:00,81,6,271
2024-10-28 16:50:00,79,47,708
2024-10-28 16:51:00,88,1,396
2024-10-28 16:52:00,82,17,352
2024-10-28 16:53:00,84,0,1016
2024-10-28 16:54:00,83,33,493
2024-10-28 16:55:00,78,6,446
2024-10-28 16:56:00,75,0,0
2024-10-28 16:57:00,78,0,1330
2024-10-28 16:58:00,86,10,835
2024-10-28 16:59:00,76,8,501
2024-10-28 17:00:00,84,15,505
2024-10-28 17:01:00,83,0,664
2024-10-28 17:02:00,74,7,1015
2024-10-28 17:03:00,84,9,1121
2024-10-28 17:04:00,74,15,1133
2024-10-28 17:05:00,84,19,551
2024-10-28 17:06:00,86,0,1472
2024-10-28 17:07:00,75,0,1272
2024-10-28 17:08:00,84,1,926
2024-10-28 17:09:00,82,0,707
2024-10-28 17:10:00,79,0,524
2024-10-28 17:11:00,78,8,798
2024-10-28 17:12:00,85,0,563
2024-10-28 17:13:00,75,0,475
2024-10-28 17:14:00,73,0,420
2024-10-28 17:15:00,80,0,431
2024-10-28 17:16:00,82,0,956
2024-10-28 17:17:00,84,18,758
2024-10-28 17:18:00,79,0,799
2024-10-28 17:19:00,83,0,456
2024-10-28 17:20:00,74,0,586
2024-10-28 17:21:00,81,0,293
2024-10-28 17:22:00,86,0,244
2024-10-28 17:23:00,79,3,0
2024-10-28 17:24:00,82,14,480
2024-10-28 17:25:00,78,0,788
2024-10-28 17:26:00,89,18,332
2024-10-28 17:27:00,83,0,635
2024-10-28 17:28:00,81,10,660
2024-10-28 17:29:00,83,0,0
2024-10-28 17:30:00,83,61,858
2024-10-28 17:31:00,74,0,269
2024-10-28 17:32:00,85,60,873
2024-10-28 17:33:00,77,0,947
2024-10-28 17:34:00,78,0,407
2024-10-28 17:35:00,79,0,777
2024-10-28 17:36:00,74,0,906
2024-10-28 17:37:00,72,13,338
2024-10-28 17:38:00,82,0,274
2024-10-28 17:39:00,80,0,321
2024-10-28 17:40:00,67,0,460
2024-10-28 17:41:00,78,0,703
2024-10-28 17:42:00,78,16,223
2024-10-28 17:43:00,85,0,800
2024-10-28 17:44:00,85,41,881
2024-10-28 17:45:00,85,13,460
2024-10-28 17:46:00,82,16,718
2024-10-28 17:47:00,80,0,702
2024-10-28 17:48:00,80,0,434
2024-10-28 17:49:00,72,7,567
2024-10-28 17:50:00,73,0,1248
2024-10-28 17:51:00,76,19,1093
2024-10-28 17:52:00,83,0,754
2024-10-28 17:53:00,80,3,694
2024-10-28 17:54:00,72,0,406
2024-10-28 17:55:00,92,0,1457
2024-10-28 17:56:00,79,5,310
2024-10-28 17:57:00,75,8,1247
2024-10-28 17:58:00,73,0,488
2024-10-28 17:59:00,84,0,519
2024-10-28 18:00:00,91,0,590
2024-10-28 18:01:00,83,12,348
2024-10-28 18:02:00,78,0,680
2024-10-28 18:03:00,79,0,222
2024-10-28 18:04:00,76,4,253
2024-10-28 18:05:00,75,0,997
2024-10-28 18:06:00,92,0,655
2024-10-28 18:07:00,74,0,691
2024-10-28 18:08:00,80,4,0
2024-10-28 18:09:00,75,13,525
2024-10-28 18:10:00,81,5,1139
2024-10-28 18:11:00,79,18,218
2024-10-28 18:12:00,79,8,0
2024-10-28 18:13:00,87,0,239
2024-10-28 18:14:00,79,0,552
2024-10-28 18:15:00,76,0,384
2024-10-28 18:16:00,85,4,0
2024-10-28 18:17:00,86,0,381
2024-10-28 18:18:00,82,0,376
2024-10-28 18:19:00,85,0,1044
2024-10-28 18:20:00,77,13,703
2024-10-28 18:21:00,84,0,897
2024-10-28 18:22:00,81,0,756
2024-10-28 18:23:00,85,16,750
2024-10-28 18:24:00,76,17,744
2024-10-28 18:25:00,79,0,288
2024-10-28 18:26:00,74,15,708
2024-10-28 18:27:00,74,0,422
2024-10-28 18:28:00,78,0,602
2024-10-28 18:29:00,82,0,569
2024-10-28 18:30:00,69,11,771
2024-10-28 18:31:00,83,10,654
2024-10-28 18:32:00,91,0,270
2024-10-28 18:33:00,83,3,906
2024-10-28 18:34:00,75,7,406
2024-10-28 18:35:00,77,0,788
2024-10-28 18:36:00,83,0,738
2024-10-28 18:37:00,84,1,290
2024-10-28 18:38:00,80,0,485
2024-10-28 18:39:00,79,0,383
2024-10-28 18:40:00,71,18,266
2024-10-28 18:41:00,85,0,530
2024-10-28 18:42:00,70,6,638
2024-10-28 18:43:00,76,0,509
2024-10-28 18:44:00,76,16,527
2024-10-28 18:45:00,79,0,1006
2024-10-28 18:46:00,91,0,402
2024-10-28 18:47:00,86,0,595
2024-10-28 18:48:00,74,19,212
2024-10-28 18:49:00,70,0,308
2024-10-28 18:50:00,82,0,1281
2024-10-28 18:51:00,75,0,1377
2024-10-28 18:52:00,79,1,229
2024-10-28 18:53:00,73,11,0
2024-10-28 18:54:00,78,2,1124
2024-10-28 18:55:00,79,15,314
2024-10-28 18:56:00,74,14,800
2024-10-28 18:57:00,77,11,487
2024-10-28 18:58:00,79,0,686
2024-10-28 18:59:00,87,0,1231
2024-10-28 19:00:00,82,0,517
2024-10-28 19:01:00,82,0,797
2024-10-28 19:02:00,90,28,474
2024-10-28 19:03:00,84,0,305
2024-10-28 19:04:00,78,1,760
2024-10-28 19:05:00,85,6,377
2024-10-28 19:06:00,88,0,837
2024-10-28 19:07:00,85,0,1430
2024-10-28 19:08:00,74,0,1221
2024-10-28 19:09:00,85,7,471
2024-10-28 19:10:00,85,0,1026
2024-10-28 19:11:00,79,0,461
2024-10-28 19:12:00,85,15,0
2024-10-28 19:13:00,79,17,304
2024-10-28 19:14:00,74,15,1493
2024-10-28 19:15:00,75,0,417
2024-10-28 19:16:00,77,19,762
2024-10-28 19:17:00,76,0,718
2024-10-28 19:18:00,85,23,0
2024-10-28 19:19:00,81,24,0
2024-10-28 19:20:00,83,14,1048
2024-10-28 19:21:00,79,18,564
2024-10-28 19:22:00,73,15,412
2024-10-28 19:23:00,79,0,0
2024-10-28 19:24:00,81,65,1210
2024-10-28 19:25:00,77,0,696
2024-10-28 19:26:00,81,5,1432
2024-10-28 19:27:00,74,0,771
2024-10-28 19:28:00,85,0,622
2024-10-28 19:29:00,74,0,297
2024-10-28 19:30:00,87,0,421
2024-10-28 19:31:00,83,18,362
2024-10-28 19:32:00,77,1,623
2024-10-28 19:33:00,84,0,368
2024-10-28 19:34:00,77,12,771
2024-10-28 19:35:00,79,19,1200
2024-10-28 19:36:00,84,13,746
2024-10-28 19:37:00,86,11,894
2024-10-28 19:38:00,79,55,1017
2024-10-28 19:39:00,74,0,713
2024-10-28 19:40:00,82,7,376
2024-10-28 19:41:00,78,9,652
2024-10-28 19:42:00,78,9,502
2024-10-28 19:43:00,79,0,821
2024-10-28 19:44:00,78,0,440
2024-10-28 19:45:00,76,0,855
2024-10-28 19:46:00,71,0,648
2024-10-28 19:47:00,82,5,625
2024-10-28 19:48:00,84,0,405
2024-10-28 19:49:00,71,52,334
2024-10-28 19:50:00,67,0,748
2024-10-28 19:51:00,85,0,563
2024-10-28 19:52:00,79,24,757
2024-10-28 19:53:00,82,7,247
2024-10-28 19:54:00,81,17,1046
2024-10-28 19:55:00,70,0,1476
2024-10-28 19:56:00,88,0,503
2024-10-28 19:57:00,94,13,240
2024-10-28 19:58:00,83,4,499
2024-10-28 19:59:00,80,0,608
2024-10-28 20:00:00,88,44,500
2024-10-28 20:01:00,82,0,608
2024-10-28 20:02:00,79,3,1319
2024-10-28 20:03:00,85,0,664
2024-10-28 20:04:00,82,0,1197
2024-10-28 20:05:00,82,0,1208
2024-10-28 20:06:00,78,0,489
2024-10-28 20:07:00,71,0,274
2024-10-28 20:08:00,80,12,839
2024-10-28 20:09:00,81,15,745
2024-10-28 20:10:00,69,0,791
2024-10-28 20:11:00,82,11,545
2024-10-28 20:12:00,85,0,0
2024-10-28 20:13:00,74,12,1438
2024-10-28 20:14:00,79,0,763
2024-10-28 20:15:00,81,0,0
2024-10-28 20:16:00,87,0,370
2024-10-28 20:17:00,69,44,744
2024-10-28 20:18:00,71,18,1056
2024-10-28 20:19:00,87,0,626
2024-10-28 20:20:00,76,0,309
2024-10-28 20:21:00,79,0,501
2024-10-28 20:22:00,76,0,592
2024-10-28 20:23:00,75,12,305
2024-10-28 20:24:00,89,6,205
2024-10-28 20:25:00,77,61,519
2024-10-28 20:26:00,86,17,438
2024-10-28 20:27:00,79,11,304
2024-10-28 20:28:00,85,0,233
2024-10-28 20:29:00,75,17,1329
2024-10-28 20:30:00,83,9,932
2024-10-28 20:31:00,79,12,278
2024-10-28 20:32:00,79,0,580
2024-10-28 20:33:00,79,0,1013
2024-10-28 20:34:00,85,10,1162
2024-10-28 20:35:00,79,4,333
2024-10-28 20:36:00,77,0,276
2024-10-28 20:37:00,83,0,951
2024-10-28 20:38:00,77,26,607
2024-10-28 20:39:00,76,0,368
2024-10-28 20:40:00,80,0,501
2024-10-28 20:41:00,78,0,1322
2024-10-28 20:42:00,82,0,504
2024-10-28 20:43:00,85,0,877
2024-10-28 20:44:00,81,0,340
2024-10-28 20:45:00,81,3,1497
2024-10-28 20:46:00,80,18,369
2024-10-28 20:47:00,79,0,0
2024-10-28 20:48:00,85,17,469
2024-10-28 20:49:00,81,0,946
2024-10-28 20:50:00,90,5,704
2024-10-28 20:51:00,79,57,561
2024-10-28 20:52:00,75,36,722
2024-10-28 20:53:00,73,34,975
2024-10-28 20:54:00,80,23,545
2024-10-28 20:55:00,72,0,923
2024-10-28 20:56:00,83,17,1082
2024-10-28 20:57:00,76,15,1088
2024-10-28 20:58:00,81,0,677
2024-10-28 20:59:00,82,0,840
2024-10-28 21:00:00,76,0,258
2024-10-28 21:01:00,85,0,327
2024-10-28 21:02:00,88,17,652
2024-10-28 21:03:00,85,0,228
2024-10-28 21:04:00,76,18,779
2024-10-28 21:05:00,89,5,646
2024-10-28 21:06:00,83,6,302
2024-10-28 21:07:00,76,0,232
2024-10-28 21:08:00,75,5,653
2024-10-28 21:09:00,92,0,231
2024-10-28 21:10:00,88,16,528
2024-10-28 21:11:00,90,0,814
2024-10-28 21:12:00,80,0,904
2024-10-28 21:13:00,94,0,937
2024-10-28 21:14:00,75,0,1432
2024-10-28 21:15:00,81,4,1430
2024-10-28 21:16:00,79,0,577
2024-10-28 21:17:00,80,0,0
2024-10-28 21:18:00,75,0,355
2024-10-28 21:19:00,78,11,250
2024-10-28 21:20:00,82,0,359
2024-10-28 21:21:00,80,0,543
2024-10-28 21:22:00,84,7,466
2024-10-28 21:23:00,82,0,552
2024-10-28 21:24:00,67,0,1080
2024-10-28 21:25:00,81,0,257
2024-10-28 21:26:00,84,0,857
2024-10-28 21:27:00,83,0,472
2024-10-28 21:28:00,76,14,724
2024-10-28 21:29:00,79,15,456
2024-10-28 21:30:00,79,0,554
2024-10-28 21:31:00,80,68,253
2024-10-28 21:32:00,83,2,1384
2024-10-28 21:33:00,84,0,296
2024-10-28 21:34:00,76,12,762
2024-10-28 21:35:00,72,16,1160
2024-10-28 21:36:00,83,33,1112
2024-10-28 21:37:00,85,38,202
2024-10-28 21:38:00,82,15,574
2024-10-28 21:39:00,81,3,794
2024-10-28 21:40:00,76,18,249
2024-10-28 21:41:00,74,3,668
2024-10-28 21:42:00,79,0,347
2024-10-28 21:43:00,75,19,951
2024-10-28 21:44:00,77,32,719
2024-10-28 21:45:00,81,0,395
2024-10-28 21:46:00,83,0,614
2024-10-28 21:47:00,84,0,558
2024-10-28 21:48:00,82,64,317
2024-10-28 21:49:00,73,0,453
2024-10-28 21:50:00,77,0,485
2024-10-28 21:51:00,77,0,579
2024-10-28 21:52:00,85,0,841
2024-10-28 21:53:00,88,8,1208
2024-10-28 21:54:00,73,11,466
2024-10-28 21:55:00,70,0,266
2024-10-28 21:56:00,83,0,1304
2024-10-28 21:57:00,88,12,1352
2024-10-28 21:58:00,78,17,957
2024-10-28 21:59:00,80,11,1454
2024-10-28 22:00:00,78,0,0
2024-10-28 22:01:00,86,0,1010
2024-10-28 22:02:00,72,0,470
2024-10-28 22:03:00,83,40,609
2024-10-28 22:04:00,80,19,989
2024-10-28 22:05:00,81,0,1051
2024-10-28 22:06:00,77,31,640
2024-10-28 22:07:00,74,30,1333
2024-10-28 22:08:00,79,0,313
2024-10-28 22:09:00,78,0,636
2024-10-28 22:10:00,85,10,1375
2024-10-28 22:11:00,81,0,618
2024-10-28 22:12:00,80,5,1328
2024-10-28 22:13:00,84,0,1261
2024-10-28 22:14:00,81,0,500
2024-10-28 22:15:00,80,0,231
2024-10-28 22:16:00,84,0,466
2024-10-28 22:17:00,79,6,308
2024-10-28 22:18:00,79,0,224
2024-10-28 22:19:00,83,0,616
2024-10-28 22:20:00,88,5,688
2024-10-28 22:21:00,73,7,1066
2024-10-28 22:22:00,79,0,604
2024-10-28 22:23:00,70,0,1199
2024-10-28 22:24:00,83,0,1309
2024-10-28 22:25:00,82,0,219
2024-10-28 22:26:00,90,0,614
2024-10-28 22:27:00,77,0,203
2024-10-28 22:28:00,82,0,654
2024-10-28 22:29:00,82,0,782
2024-10-28 22:30:00,86,0,539
2024-10-28 22:31:00,81,0,518
2024-10-28 22:32:00,75,8,704
2024-10-28 22:33:00,88,13,612
2024-10-28 22:34:00,78,9,892
2024-10-28 22:35:00,86,0,410
2024-10-28 22:36:00,86,6,396
2024-10-28 22:37:00,86,0,495
2024-10-28 22:38:00,81,0,1093
2024-10-28 22:39:00,79,0,773
2024-10-28 22:40:00,87,0,844
2024-10-28 22:41:00,84,8,223
2024-10-28 22:42:00,78,8,392
2024-10-28 22:43:00,77,0,630
2024-10-28 22:44:00,91,0,788
2024-10-28 22:45:00,85,0,568
2024-10-28 22:46:00,86,0,1226
2024-10-28 22:47:00,81,4,632
2024-10-28 22:48:00,75,2,1430
2024-10-28 22:49:00,82,33,272
2024-10-28 22:50:00,85,0,353
2024-10-28 22:51:00,79,43,562
2024-10-28 22:52:00,81,55,391
2024-10-28 22:53:00,85,0,614
2024-10-28 22:54:00,86,3,1440
2024-10-28 22:55:00,81,5,871
2024-10-28 22:56:00,74,14,577
2024-10-28 22:57:00,80,0,907
2024-10-28 22:58:00,71,0,520
2024-10-28 22:59:00,89,0,1178
2024-10-28 23:00:00,86,0,0
2024-10-28 23:01:00,74,0,0
2024-10-28 23:02:00,76,0,0
2024-10-28 23:03:00,75,0,0
2024-10-28 23:04:00,78,0,0
2024-10-28 23:05:00,81,0,0
2024-10-28 23:06:00,80,0,0
2024-10-28 23:07:00,78,0,0
2024-10-28 23:08:00,87,0,0
2024-10-28 23:09:00,74,0,0
2024-10-28 23:10:00,76,0,0
2024-10-28 23:11:00,79,0,0
2024-10-28 23:12:00,80,0,0
2024-10-28 23:13:00,88,0,0
2024-10-28 23:14:00,83,0,0
2024-10-28 23:15:00,75,0,0
2024-10-28 23:16:00,74,0,0
2024-10-28 23:17:00,88,0,0
2024-10-28 23:18:00,80,0,0
2024-10-28 23:19:00,83,0,0
2024-10-28 23:20:00,77,0,0
2024-10-28 23:21:00,89,0,0
2024-10-28 23:22:00,79,0,0
2024-10-28 23:23:00,80,0,0
2024-10-28 23:24:00,79,0,0
2024-10-28 23:25:00,80,0,0
2024-10-28 23:26:00,80,0,0
2024-10-28 23:27:00,73,0,0
2024-10-28 23:28:00,78,0,0
2024-10-28 23:29:00,85,0,0
2024-10-28 23:30:00,69,0,0
2024-10-28 23:31:00,81,0,0
2024-10-28 23:32:00,74,0,0
2024-10-28 23:33:00,90,0,0
2024-10-28 23:34:00,76,0,0
2024-10-28 23:35:00,71,0,0
2024-10-28 23:36:00,78,0,0
2024-10-28 23:37:00,88,0,0
2024-10-28 23:38:00,78,0,0
2024-10-28 23:39:00,81,0,0
2024-10-28 23:40:00,77,0,0
2024-10-28 23:41:00,75,0,0
2024-10-28 23:42:00,78,0,0
2024-10-28 23:43:00,73,0,0
2024-10-28 23:44:00,87,0,0
2024-10-28 23:45:00,80,0,0
2024-10-28 23:46:00,74,0,0
2024-10-28 23:47:00,79,0,0
2024-10-28 23:48:00,71,0,0
2024-10-28 23:49:00,79,0,0
2024-10-28 23:50:00,82,0,0
2024-10-28 23:51:00,76,0,0
2024-10-28 23:52:00,83,0,0
2024-10-28 23:53:00,83,0,0
2024-10-28 23:54:00,80,0,0
2024-10-28 23:55:00,87,0,0
2024-10-28 23:56:00,89,0,0
2024-10-28 23:57:00,78,0,0
2024-10-28 23:58:00,84,0,0
2024-10-28 23:59:00,79,0,0
2024-10-29 00:00:00,74,0,0
2024-10-29 00:01:00,88,0,0
2024-10-29 00:02:00,81,0,0
2024-10-29 00:03:00,84,0,0
2024-10-29 00:04:00,69,0,0
2024-10-29 00:05:00,83,0,0
2024-10-29 00:06:00,73,0,0
2024-10-29 00:07:00,77,0,0
2024-10-29 00:08:00,79,0,0
2024-10-29 00:09:00,75,0,0
2024-10-29 00:10:00,85,0,0
2024-10-29 00:11:00,86,0,0
2024-10-29 00:12:00,76,0,0
2024-10-29 00:13:00,82,0,0
2024-10-29 00:14:00,74,0,0
2024-10-29 00:15:00,76,0,0
2024-10-29 00:16:00,81,0,0
2024-10-29 00:17:00,86,0,0
2024-10-29 00:18:00,79,0,0
2024-10-29 00:19:00,79,0,0
2024-10-29 00:20:00,79,0,0
2024-10-29 00:21:00,83,0,0
2024-10-29 00:22:00,81,0,0
2024-10-29 00:23:00,82,0,0
2024-10-29 00:24:00,79,0,0
2024-10-29 00:25:00,78,0,0
2024-10-29 00:26:00,76,0,0
2024-10-29 00:27:00,78,0,0
2024-10-29 00:28:00,85,0,0
2024-10-29 00:29:00,86,0,0
2024-10-29 00:30:00,84,0,0
2024-10-29 00:31:00,74,0,0
2024-10-29 00:32:00,85,0,0
2024-10-29 00:33:00,79,0,0
2024-10-29 00:34:00,76,0,0
2024-10-29 00:35:00,72,0,0
2024-10-29 00:36:00,80,0,0
2024-10-29 00:37:00,82,0,0
2024-10-29 00:38:00,81,0,0
2024-10-29 00:39:00,69,0,0
2024-10-29 00:40:00,75,0,0
2024-10-29 00:41:00,78,0,0
2024-10-29 00:42:00,73,0,0
2024-10-29 00:43:00,76,0,0
2024-10-29 00:44:00,82,0,0
2024-10-29 00:45:00,77,0,0
2024-10-29 00:46:00,85,0,0
2024-10-29 00:47:00,80,0,0
2024-10-29 00:48:00,74,0,0
2024-10-29 00:49:00,76,0,0
2024-10-29 00:50:00,85,0,0
2024-10-29 00:51:00,67,0,0
2024-10-29 00:52:00,91,0,0
2024-10-29 00:53:00,78,0,0
2024-10-29 00:54:00,75,0,0
2024-10-29 00:55:00,89,0,0
2024-10-29 00:56:00,78,0,0
2024-10-29 00:57:00,85,0,0
2024-10-29 00:58:00,77,0,0
2024-10-29 00:59:00,89,0,0
2024-10-29 01:00:00,79,0,0
2024-10-29 01:01:00,78,0,0
2024-10-29 01:02:00,76,0,0
2024-10-29 01:03:00,70,0,0
2024-10-29 01:04:00,77,0,0
2024-10-29 01:05:00,83,0,0
2024-10-29 01:06:00,86,0,0
2024-10-29 01:07:00,75,0,0
2024-10-29 01:08:00,81,0,0
2024-10-29 01:09:00,77,0,0
2024-10-29 01:10:00,84,0,0
2024-10-29 01:11:00,88,0,0
2024-10-29 01:12:00,84,0,0
2024-10-29 01:13:00,89,0,0
2024-10-29 01:14:00,72,0,0
2024-10-29 01:15:00,71,0,0
2024-10-29 01:16:00,88,0,0
2024-10-29 01:17:00,83,0,0
2024-10-29 01:18:00,74,0,0
2024-10-29 01:19:00,81,0,0
2024-10-29 01:20:00,89,0,0
2024-10-29 01:21:00,81,0,0
2024-10-29 01:22:00,84,0,0
2024-10-29 01:23:00,78,0,0
2024-10-29 01:24:00,79,0,0
2024-10-29 01:25:00,80,0,0
2024-10-29 01:26:00,87,0,0
2024-10-29 01:27:00,80,0,0
2024-10-29 01:28:00,78,0,0
2024-10-29 01:29:00,81,0,0
2024-10-29 01:30:00,75,0,0
2024-10-29 01:31:00,73,0,0
2024-10-29 01:32:00,79,0,0
2024-10-29 01:33:00,74,0,0
2024-10-29 01:34:00,76,0,0
2024-10-29 01:35:00,80,0,0
2024-10-29 01:36:00,87,0,0
2024-10-29 01:37:00,79,0,0
2024-10-29 01:38:00,85,0,0
2024-10-29 01:39:00,81,0,0
2024-10-29 01:40:00,78,0,0
2024-10-29 01:41:00,79,0,0
2024-10-29 01:42:00,82,0,0
2024-10-29 01:43:00,82,0,0
2024-10-29 01:44:00,82,0,0
2024-10-29 01:45:00,62,0,0
2024-10-29 01:46:00,80,0,0
2024-10-29 01:47:00,85,0,0
2024-10-29 01:48:00,83,0,0
2024-10-29 01:49:00,76,0,0
2024-10-29 01:50:00,90,0,0
2024-10-29 01:51:00,85,0,0
2024-10-29 01:52:00,85,0,0
2024-10-29 01:53:00,79,0,0
2024-10-29 01:54:00,79,0,0
2024-10-29 01:55:00,74,0,0
2024-10-29 01:56:00,84,0,0
2024-10-29 01:57:00,90,0,0
2024-10-29 01:58:00,76,0,0
2024-10-29 01:59:00,79,0,0
2024-10-29 02:00:00,81,0,0
2024-10-29 02:01:00,80,0,0
2024-10-29 02:02:00,81,0,0
2024-10-29 02:03:00,87,0,0
2024-10-29 02:04:00,70,0,0
2024-10-29 02:05:00,86,0,0
2024-10-29 02:06:00,85,0,0
2024-10-29 02:07:00,78,0,0
2024-10-29 02:08:00,80,0,0
2024-10-29 02:09:00,81,0,0
2024-10-29 02:10:00,75,0,0
2024-10-29 02:11:00,80,0,0
2024-10-29 02:12:00,75,0,0
2024-10-29 02:13:00,82,0,0
2024-10-29 02:14:00,75,0,0
2024-10-29 02:15:00,78,0,0
2024-10-29 02:16:00,81,0,0
2024-10-29 02:17:00,83,0,0
2024-10-29 02:18:00,81,0,0
2024-10-29 02:19:00,71,0,0
2024-10-29 02:20:00,85,0,0
2024-10-29 02:21:00,72,0,0
2024-10-29 02:22:00,81,0,0
2024-10-29 02:23:00,82,0,0
2024-10-29 02:24:00,94,0,0
2024-10-29 02:25:00,80,0,0
2024-10-29 02:26:00,80,0,0
2024-10-29 02:27:00,87,0,0
2024-10-29 02:28:00,79,0,0
2024-10-29 02:29:00,83,0,0
2024-10-29 02:30:00,80,0,0
2024-10-29 02:31:00,73,0,0
2024-10-29 02:32:00,88,0,0
2024-10-29 02:33:00,78,0,0
2024-10-29 02:34:00,76,0,0
2024-10-29 02:35:00,78,0,0
2024-10-29 02:36:00,84,0,0
2024-10-29 02:37:00,91,0,0
2024-10-29 02:38:00,80,0,0
2024-10-29 02:39:00,79,0,0
2024-10-29 02:40:00,77,0,0
2024-10-29 02:41:00,79,0,0
2024-10-29 02:42:00,84,0,0
2024-10-29 02:43:00,81,0,0
2024-10-29 02:44:00,86,0,0
2024-10-29 02:45:00,78,0,0
2024-10-29 02:46:00,74,0,0
2024-10-29 02:47:00,79,0,0
2024-10-29 02:48:00,79,0,0
2024-10-29 02:49:00,81,0,0
2024-10-29 02:50:00,77,0,0
2024-10-29 02:51:00,74,0,0
2024-10-29 02:52:00,76,0,0
2024-10-29 02:53:00,83,0,0
2024-10-29 02:54:00,81,0,0
2024-10-29 02:55:00,81,0,0
2024-10-29 02:56:00,83,0,0
2024-10-29 02:57:00,77,0,0
2024-10-29 02:58:00,80,0,0
2024-10-29 02:59:00,85,0,0
2024-10-29 03:00:00,79,0,0
2024-10-29 03:01:00,92,0,0
2024-10-29 03:02:00,74,0,0
2024-10-29 03:03:00,87,0,0
2024-10-29 03:04:00,83,0,0
2024-10-29 03:05:00,81,0,0
2024-10-29 03:06:00,82,0,0
2024-10-29 03:07:00,79,0,0
2024-10-29 03:08:00,80,0,0
2024-10-29 03:09:00,83,0,0
2024-10-29 03:10:00,76,0,0
2024-10-29 03:11:00,88,0,0
2024-10-29 03:12:00,84,0,0
2024-10-29 03:13:00,86,0,0
2024-10-29 03:14:00,87,0,0
2024-10-29 03:15:00,80,0,0
2024-10-29 03:16:00,85,0,0
2024-10-29 03:17:00,80,0,0
2024-10-29 03:18:00,75,0,0
2024-10-29 03:19:00,84,0,0
2024-10-29 03:20:00,81,0,0
2024-10-29 03:21:00,84,0,0
2024-10-29 03:22:00,80,0,0
2024-10-29 03:23:00,81,0,0
2024-10-29 03:24:00,87,0,0
2024-10-29 03:25:00,82,0,0
2024-10-29 03:26:00,78,0,0
2024-10-29 03:27:00,88,0,0
2024-10-29 03:28:00,82,0,0
2024-10-29 03:29:00,82,0,0
2024-10-29 03:30:00,81,0,0
2024-10-29 03:31:00,80,0,0
2024-10-29 03:32:00,80,0,0
2024-10-29 03:33:00,86,0,0
2024-10-29 03:34:00,79,0,0
2024-10-29 03:35:00,81,0,0
2024-10-29 03:36:00,79,0,0
2024-10-29 03:37:00,74,0,0
2024-10-29 03:38:00,80,0,0
2024-10-29 03:39:00,80,0,0
2024-10-29 03:40:00,81,0,0
2024-10-29 03:41:00,79,0,0
2024-10-29 03:42:00,85,0,0
2024-10-29 03:43:00,84,0,0
2024-10-29 03:44:00,70,0,0
2024-10-29 03:45:00,73,0,0
2024-10-29 03:46:00,89,0,0
